username1,username2,link1,link2,comparison_type,ssim,features2d
megamindhenry,sauravn,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.8,69.6
megamindhenry,sauravn,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.8,74.8
megamindhenry,sauravn,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.8,88.8
megamindhenry,sauravn,http://greenironhack2016.herokuapp.com/p2-MegamindHenry/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.9,100.0
dengc,dengc,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,99.8,100.0
dengc,dengc,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,98.7,100.0
dengc,megamindhenry,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,94.8,94.0
dengc,patrickherrod,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,94.1,85.0
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,94.9,65.2
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,94.9,60.2
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,94.9,72.8
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,94.8,78.7
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,95.0,100.0
dengc,dengc,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,98.8,100.0
dengc,dengc,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,99.8,100.0
dengc,megamindhenry,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,95.1,94.3
dengc,patrickherrod,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,94.5,97.0
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,95.2,66.2
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,95.2,66.7
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,95.3,82.2
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,95.2,86.6
dengc,sauravn,http://greenironhack2016.herokuapp.com/p2-dengc/index.html#2,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,95.4,100.0
lostkuma,dengc,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.1,86.7
lostkuma,dengc,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,94.4,87.8
lostkuma,megamindhenry,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,99.1,83.9
lostkuma,patrickherrod,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,98.3,93.0
lostkuma,sauravn,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.1,78.0
lostkuma,sauravn,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.0,76.3
lostkuma,sauravn,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.1,79.8
lostkuma,sauravn,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.0,90.1
lostkuma,sauravn,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.2,100.0
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.8,71.7
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,95.1,69.7
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,99.8,60.0
sauravn,patrickherrod,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,99.0,73.2
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#1,charts,99.9,83.4
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#2,charts,99.8,75.4
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#3,charts,99.9,79.1
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#4,charts,99.8,81.3
sauravn,sauravn,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#1,http://greenironhack-sauravn.herokuapp.com/index.html#5,charts,99.9,100.0
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-dengc.herokuapp.com/index.html#1,charts,94.9,71.6
sauravn,dengc,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-dengc.herokuapp.com/index.html#2,charts,95.2,80.5
sauravn,megamindhenry,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-megamindhenry.herokuapp.com/index.html#1,charts,99.9,89.7
sauravn,patrickherrod,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html#2,http://greenironhack-patrickherrod.herokuapp.com/index.html#1,charts,99.1,85.2
