username1,username2,link1,link2,comparison_type,ssim,features2d
dengc,abatheja,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-abatheja-2016.herokuapp.com/vendor.html#1,charts,71.6,46.7
dengc,dengc,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-dengc-2016.herokuapp.com/#1,charts,98.6,38.2
dengc,dengc,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-dengc-2016.herokuapp.com/#2,charts,99.6,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#1,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#10,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#11,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#2,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#3,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#4,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#5,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#6,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#7,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#8,charts,0.0,100.0
dengc,jkeilmann,http://greenironhack-dengc.herokuapp.com/index.html#2,http://greenironhack-jkeilmann-2016.herokuapp.com/#9,charts,0.0,100.0
