username1,username2,link1,link2,average_distance,distance_between_averages
mgogte,ankitbatheja,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-ankitbatheja/index.html,,
mgogte,aterriqu,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-aterriqu/Phase,,
mgogte,huayifang,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-huayifang/index.html,,
mgogte,jeffkeilmann,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-jeffkeilmann/index,,
mgogte,lostkuma,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-lostkuma/index.html,,
mgogte,meetalivaidya,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-meetalivaidya/index.html,,
mgogte,patrickherrod,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-patrickherrod/index.html,,
mgogte,pjt90,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-pjt90/FreshVeggies,,
mgogte,pmittal115,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-pmittal115/index.html,,
mgogte,sabrina-hsu,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-sabrina-hsu/Project%202%20Website.html,,
mgogte,sauravn,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-sauravn/index.html,,
mgogte,tanmayee123,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-tanmayee123/map.html,,
mgogte,wluan,http://phase1-greenironhack-mgogte.herokuapp.com/IronHack.html,http://greenironhack2016.herokuapp.com/p2-wluan/index,,
